ProbeID,GSM946048
cg19311602,0.007806476
cg19311812,0.021061123
cg19313758,0.011294626
cg19317638,0.121812837
cg19317715,0.82666653
cg19318326,0.013354364
cg19318511,0.014765378
cg19319069,0.017805405
cg19319490,0.004303834
cg19320612,0.778939762
cg19324027,0.039933508
cg19324172,0.026274247
cg19324313,0.93869767
cg19324627,0.690052417
cg19324791,0.012661689
cg19325985,0.165170397
cg19326876,0.119338923
cg19327844,0.024486789
cg19328294,0.433245425
cg19329389,0.023635111
cg19329556,0.032315174
cg19332303,0.023321531
cg19332710,0.004465083
cg19335327,0.603808937
cg19337279,0.952822053
cg19337295,0.012098522
cg19339841,0.014990276
cg19339848,0.257244985
cg19342782,0.601115571
cg19343464,0.013969472
cg19345165,0.020691755
cg19345602,0.704354209
cg19346193,0.921065034
cg19346899,0.020648028
cg19348001,0.073519497
cg19350340,0.146750882
cg19351638,0.653223118
cg19352038,0.154346103
cg19352977,0.0212395
cg19353006,0.750317375
cg19355190,0.119383342
cg19355685,-0.00145472
cg19355919,0.02382955
cg19356189,0.228095827
cg19356324,0.957052274
cg19357849,0.056862434
cg19357918,0.029179505
cg19358442,0.052936217
cg19358493,0.189603045
cg19362572,0.065481623
cg19363546,0.038525962
cg19364957,0.02138781
cg19366178,0.949605796
cg19367388,0.026894565
cg19368582,0.633124629
cg19369556,0.090045716
cg19369775,0.012647862
cg19370284,0.723499707
cg19370451,0.915844545
cg19370515,0.030186804
cg19371795,0.279780316
cg19372178,0.792680108
cg19373170,0.013953938
cg19376794,0.008006439
cg19378039,0.96788411
cg19378133,0.069174631
cg19379303,0.003751513
cg19382175,0.904517741
cg19382714,0.450812896
cg19383689,0.012168463
cg19384697,0.442532635
cg19385139,0.728236323
cg19388557,0.97174569
cg19389852,0.048646478
cg19390148,0.007801837
cg19391527,0.916240791
cg19392109,0.934701092
cg19392138,0.027367741
cg19393006,0.5444595
cg19393233,0.950604547
cg19394196,0.010252987
cg19394737,0.992437778
cg19395441,0.08104922
cg19398446,0.005259406
cg19398783,0.035591041
cg19399100,0.869456258
cg19399532,0.127218394
cg19400725,0.160673961
cg19400876,0.011032954
cg19401923,0.011867083
cg19402885,0.034880738
cg19403023,0.639600212
cg19403346,0.055893581
cg19403377,0.235821378
cg19404190,0.903138992
cg19404582,0.235435315
cg19404832,0.116747444
cg19404979,0.568043273
cg19407266,0.008302923
cg19407886,0.687979819
cg19408398,0.741914953
cg19409156,0.959498458
cg19410364,0.91619875
cg19410841,0.021344726
cg19412675,0.071827489
cg19413110,0.074863666
cg19418515,0.865833077
cg19418958,0.828448099
cg19419801,0.077728583
cg19420968,0.978198197
cg19421044,0.091761434
cg19421752,0.665624992
cg19423014,0.018215781
cg19423196,0.554254727
cg19423311,0.531704607
cg19425528,0.02649464
cg19426277,0.832270015
cg19426827,0.444828597
cg19427472,0.871018179
cg19427610,0.055368076
cg19428336,0.04686069
cg19428417,0.349989857
cg19428735,0.792285408
cg19430430,0.135836056
cg19430897,0.225904491
cg19432434,0.012963165
cg19432894,0.005998132
cg19433435,0.072415935
cg19434066,0.019473938
cg19434221,0.011029736
cg19434303,0.065081476
cg19434936,0.017564558
cg19435264,0.027611969
cg19435409,0.019783812
cg19436567,0.064597357
cg19437319,0.950373657
cg19438514,0.244990619
cg19439331,0.014503688
cg19439399,0.087837629
cg19441691,0.019332963
cg19445598,0.004008924
cg19447496,0.952282756
cg19447966,0.887073743
cg19448829,0.008287238
cg19448990,0.033189312
cg19450025,0.350767277
cg19451391,0.04211355
cg19451466,0.044463856
cg19452316,0.009516751
cg19453250,0.366072947
cg19455368,0.021617719
cg19456540,0.008767236
cg19459093,0.017686507
cg19459675,0.041147421
cg19461344,0.01701006
cg19461621,0.044130704
cg19461644,0.057575682
cg19462352,0.251533004
cg19463518,0.046180979
cg19464016,0.102556226
cg19464252,0.469866309
cg19464944,0.760320191
cg19465374,0.929924263
cg19466563,0.349168841
cg19467928,0.005042052
cg19468534,0.47585503
cg19469297,0.054925658
cg19470701,0.009636301
cg19471399,0.974906031
cg19475870,0.169396498
cg19478478,0.930141341
cg19478743,0.036329798
cg19479366,0.062774497
cg19481052,0.291514274
cg19481686,0.662444492
cg19481811,0.726140422
cg19481953,0.836516208
cg19482581,0.032693506
cg19483159,0.020141233
cg19485804,0.902071265
cg19486271,0.090995829
cg19486673,0.487915742
cg19490266,0.011634091
cg19491035,0.039017321
cg19496782,0.061377472
cg19497444,0.522248133
cg19502744,0.137802499
cg19504245,0.202505895
cg19504888,0.714997838
cg19506903,0.018883892
cg19507591,0.849028042
cg19510180,0.842435293
cg19510484,0.036347353
cg19510604,0.926405199
cg19510698,0.78030185
cg19510999,0.011812491
cg19511844,0.049690794
cg19512848,0.934381396
cg19514469,0.367308437
cg19514928,0.027012539
cg19514961,0.050624179
cg19515324,0.017383551
cg19515446,0.946639091
cg19515518,0.029013144
cg19516009,0.898300123
cg19517291,0.843330779
cg19517525,0.060999724
cg19521927,0.868474988
cg19522294,0.009543414
cg19522332,0.08894513
cg19523029,0.016321446
cg19523692,0.907608353
cg19524009,0.921552886
cg19524049,0.010252759
cg19525717,0.150485861
cg19526600,0.92258494
cg19526626,0.02254212
cg19528976,0.0278102
cg19529363,0.227100289
cg19530885,0.350910528
cg19531130,0.059112276
cg19531713,0.124577019
cg19532954,0.136884062
cg19534879,0.010658348
cg19534945,0.889917252
cg19535609,0.278668205
cg19536127,0.025304362
cg19537511,0.754210085
cg19538485,0.837159744
cg19538699,0.011321521
cg19539004,0.687716915
cg19539519,0.976207163
cg19540408,0.884979346
cg19545851,0.010152782
cg19546781,0.878853922
cg19547629,0.011613802
cg19548738,0.012879363
cg19549068,0.048282557
cg19552482,0.013368467
cg19553056,0.052027634
cg19553463,0.694479664
cg19553721,0.654233217
cg19554294,0.86002989
cg19555986,0.123838728
cg19556572,0.936841897
cg19557537,0.013451691
cg19559392,0.008022034
cg19560210,0.961578879
cg19560287,0.091582981
cg19560758,0.025962781
cg19560971,0.925802377
cg19561186,0.917325227
cg19561774,0.944865515
cg19562969,0.785618874
cg19564367,0.110759755
cg19564877,0.047831332
cg19566405,0.645653596
cg19567046,0.013718409
cg19568591,0.07585171
cg19569684,0.886910816
cg19570317,0.010884622
cg19570545,0.029012897
cg19570574,0.039220604
cg19571071,0.024484355
cg19572242,0.018309937
cg19572947,0.029896145
cg19573166,0.072155472
cg19573464,0.015288058
cg19574488,0.032921194
cg19574623,0.257029925
cg19576304,0.051932154
cg19576739,0.007106594
cg19578398,0.303441638
cg19579782,0.227657451
cg19580810,0.641727005
cg19584733,0.642347162
cg19584823,0.016053619
cg19584957,0.988094376
cg19585196,0.016995903
cg19585882,0.801272639
cg19586576,0.086106713
cg19586645,0.010648804
cg19587401,0.008942143
cg19587887,0.973633545
cg19589427,0.847554661
cg19591206,0.007700225
cg19591588,0.071476778
cg19591881,0.032649075
cg19592945,0.196403988
cg19593572,0.054811187
cg19594666,0.335951451
cg19594691,0.027852329
cg19595170,0.023307555
cg19596204,0.011107497
cg19596653,0.012719004
cg19596755,0.338009503
cg19598544,0.134331108
cg19601035,0.283609235
cg19601328,0.767531898
cg19603195,0.034177452
cg19604470,0.022567357
cg19612574,0.529763196
cg19614321,0.109207553
cg19615059,0.080263364
cg19615614,0.080015259
cg19616230,0.296505628
cg19618706,0.205025984
cg19620294,0.09368005
cg19622360,0.007795393
cg19622372,0.909404042
cg19623751,0.91915377
cg19624775,0.003327904
cg19626078,0.018843988
cg19629292,0.031718627
cg19630506,0.019163269
cg19630689,0.337934625
cg19632026,0.016630031
cg19632206,0.097028141
cg19632760,0.476866791
cg19635695,0.910701103
cg19635712,0.066392877
cg19635810,0.010609307
cg19635869,0.035175256
cg19636861,0.920605855
cg19636871,0.956398329
cg19637116,0.010809508
cg19638349,0.030867689
cg19639622,0.018289169
cg19642007,0.95101216
cg19642148,0.120323213
cg19644162,0.01450573
cg19645103,0.028713269
cg19646028,0.192428773
cg19649173,0.022049329
cg19652869,0.007913943
cg19653161,0.060707765
cg19654437,0.459229757
cg19655070,0.050888467
cg19657082,0.085914929
cg19658284,0.093298879
cg19662708,0.892195913
cg19663795,0.786521131
cg19663942,0.075464171
cg19664945,0.251780435
cg19666391,0.871815867
cg19668234,0.577416275
cg19668255,0.025944143
cg19669036,0.014659314
cg19669439,0.01479174
cg19670317,0.056855593
cg19674669,0.035627337
cg19675684,0.027413203
cg19676312,0.016827918
cg19678067,0.040247481
cg19679281,0.026419622
cg19680672,0.947252572
cg19682367,0.900683952
cg19684883,0.014285009
cg19685066,0.907034852
cg19685976,0.01012937
cg19686152,0.604935731
cg19688503,0.900017452
cg19690101,0.964297753
cg19690214,0.929249119
cg19690404,0.848424103
cg19691267,0.033953758
cg19691797,0.005526588
cg19692710,0.881566359
cg19693015,0.028717048
cg19693403,0.972369498
cg19694491,0.02087929
cg19695867,0.053812987
cg19696622,0.013804716
cg19697981,0.053641749
cg19700658,0.880683932
cg19703610,0.033768707
cg19703628,0.008678987
cg19703826,0.021438601
cg19704039,0.033554782
cg19706602,0.023452545
cg19706682,0.069594297
cg19709058,0.017424601
cg19709625,0.009306071
cg19712821,0.608670571
cg19713083,0.026976106
cg19713196,0.131196012
cg19713460,0.081241381
cg19714241,0.015566626
cg19714296,0.875657115
cg19714749,0.022722048
cg19716462,0.025489279
cg19717150,0.778990882
cg19717326,0.13165218
cg19718882,0.057269962
cg19721215,0.01417899
cg19721889,0.022703365
cg19722847,0.087770144
cg19723473,0.893008852
cg19723775,-0.00047384
cg19724470,0.147258995
cg19728055,0.036284043
cg19728223,0.279446538
cg19728382,0.934490896
cg19728485,0.005106134
cg19728577,0.911685614
cg19729279,0.040078965
cg19730092,0.427952179
cg19731122,0.729521685
cg19731268,0.039745224
cg19734148,0.01173875
cg19734228,0.020553736
cg19736898,0.004917229
cg19738333,0.028669314
cg19740287,0.022770356
cg19740375,0.513910111
cg19740763,0.018798621
cg19740969,0.912610884
cg19742789,0.074084455
cg19744122,0.010008445
cg19744131,0.009676527
cg19744952,0.145474445
cg19746675,0.01703154
cg19747852,0.028690174
cg19751300,0.040361239
cg19751951,0.015197382
cg19752722,0.014636669
cg19754094,0.008951809
cg19756068,0.868671184
cg19756611,0.031711733
cg19759064,0.22058178
cg19761273,0.206427568
cg19762747,0.250811595
cg19763279,0.011176076
cg19763281,0.954413765
cg19764399,0.004066732
cg19764407,0.035630669
cg19764418,0.52510844
cg19764436,0.114296582
cg19764555,0.41191106
cg19766460,0.580430677
cg19767249,0.033020624
cg19769182,0.117085187
cg19770955,0.822787115
cg19771482,0.015558875
cg19771541,0.021235444
cg19771589,0.456183282
cg19774122,0.14962139
cg19774491,0.014423222
cg19776090,0.481016768
cg19776201,0.015219679
cg19776453,0.602212952
cg19777470,0.027985647
cg19777783,0.397825092
cg19778698,0.145068881
cg19779211,0.092184295
cg19780563,0.891458511
cg19781053,0.057298354
cg19781133,0.054733923
cg19781251,0.995897149
cg19782075,0.03929262
cg19782598,0.270612693
cg19783114,0.004849368
cg19784449,0.08844324
cg19784470,0.943255301
cg19784477,0.035260435
cg19786920,0.400898244
cg19787037,0.846531652
cg19789466,0.573794093
cg19789505,0.521620498
cg19790294,0.625900901
cg19791253,0.023669417
cg19791277,0.003054182
cg19793718,0.0431426
cg19794490,0.034820282
cg19795898,0.806161628
cg19796273,0.02938421
cg19797376,0.14416782
cg19797659,0.024212954
cg19798224,0.750099015
cg19799744,0.018369419
cg19800926,0.00566186
cg19801560,0.984102022
cg19803671,0.017330424
cg19803984,0.48717605
cg19807685,0.74314206
cg19812619,0.953519475
cg19814116,0.876500537
cg19815139,0.01553772
cg19815376,0.685676009
cg19815589,0.914285118
cg19815720,0.787792993
cg19815904,0.12785155
cg19815928,0.004814512
cg19816938,0.014940164
cg19817399,0.050264007
cg19819571,0.028440363
cg19819891,0.004405832
cg19822214,0.025360805
cg19823847,0.886863558
cg19824325,0.045861528
cg19824362,0.013271451
cg19824441,0.675061022
cg19826026,0.852995148
cg19830147,0.017564697
cg19831077,0.379893419
cg19831369,0.649396268
cg19831575,0.022792574
cg19832597,0.013053023
cg19832721,0.796411027
cg19835478,0.04029735
cg19836199,0.875411667
cg19836283,0.031201312
cg19836808,0.246534253
cg19837131,0.036543072
cg19837751,0.927803008
cg19837824,0.047291964
cg19839588,0.039633671
cg19839691,0.25573539
cg19840387,0.024208427
cg19840532,0.028591469
cg19841506,0.273351832
cg19843036,0.067181265
cg19843429,0.007519652
cg19844287,0.010433579
cg19845843,0.940193809
cg19846131,0.034316703
cg19846927,0.006678091
cg19847271,0.013138609
cg19848683,0.14560764
cg19850163,0.045291246
cg19850348,0.009554922
cg19850370,0.880881975
cg19850406,0.05840132
cg19851137,0.00903524
cg19853229,0.02684749
cg19853494,0.694755387
cg19853703,0.231745473
cg19853760,0.259816856
cg19854301,0.957989751
cg19855618,0.968649354
cg19856444,0.5391826
cg19856594,0.821754757
cg19857457,0.022551921
cg19857537,0.030613873
cg19857538,0.034154643
cg19857541,0.97828256
cg19859270,0.972841492
cg19861697,0.055327194
cg19862344,0.938662138
cg19863003,0.023009748
cg19863405,0.945718986
cg19863740,0.869804013
cg19863773,0.971560455
cg19864851,0.022619438
cg19866103,0.01666211
cg19867899,0.016151794
cg19868691,0.386381897
cg19868730,0.907652904
cg19869139,0.927309902
cg19872681,0.861369995
cg19872814,0.010056628
cg19873701,0.778356962
cg19873785,0.014229617
cg19875047,0.035112935
cg19875216,0.003828754
cg19875656,0.915335972
cg19876444,0.085590104
cg19876838,0.850933842
cg19881177,0.016463988
cg19881895,0.870881572
cg19882093,0.811705758
cg19883905,0.057813332
cg19884262,0.027843981
cg19884600,0.972135948
cg19884658,0.285801461
cg19885761,0.038860737
cg19886179,0.02215869
cg19889584,0.508969781
cg19889780,0.290207093
cg19890739,0.905146208
cg19890858,0.011262402
cg19891733,0.007343204
cg19894943,0.050757862
cg19895197,0.183505035
cg19896198,0.152133213
cg19896347,0.957221875
cg19899621,0.072337822
cg19899882,0.024150977
cg19902569,0.057996987
cg19903229,0.621680223
cg19903333,0.100244539
cg19904463,0.180592888
cg19904653,0.205820325
cg19905251,0.019155234
cg19905754,0.007757405
cg19906397,0.017173183
cg19906550,0.781351115
cg19906926,0.101043989
cg19910382,0.940462654
cg19911362,0.019220251
cg19912436,0.00845943
cg19913889,0.022612689
cg19914607,0.081644166
cg19914751,0.014414914
cg19917856,0.326118097
cg19918758,0.011157943
cg19921353,0.139778363
cg19921389,0.946096279
cg19921492,0.083397624
cg19921776,0.01915336
cg19923326,0.44935276
cg19923810,0.881945107
cg19928046,0.269121032
cg19928247,0.032947869
cg19928450,0.203368992
cg19930802,0.936599255
cg19931106,0.019402833
cg19932177,0.018810454
cg19935424,0.023439631
cg19937039,0.926496508
cg19939627,0.059020381
cg19939660,0.011320897
cg19941758,0.004874773
cg19944367,0.974867871
cg19945840,0.530360973
cg19946699,0.453693731
cg19947621,0.970022838
cg19948014,0.011803853
cg19948393,0.569087755
cg19948397,0.008569579
cg19949137,0.016326684
cg19949550,0.964840717
cg19950767,0.823174042
cg19951443,0.004132478
cg19953406,0.282949645
cg19954000,0.277411233
cg19954739,0.05951639
cg19955257,0.955046307
cg19955521,0.167954265
cg19957727,0.007338085
cg19959519,0.022844722
cg19961382,0.014306038
cg19961522,0.772893767
cg19963522,0.861974999
cg19963797,0.034922948
cg19964192,0.996648808
cg19965511,0.072391173
cg19965810,0.008887288
cg19966618,0.014116213
cg19968631,0.013494323
cg19969873,0.032887011
cg19970051,0.024525425
cg19971655,0.967052612
cg19971804,0.046172457
cg19972619,0.040330527
cg19972859,0.027789644
cg19973135,0.054191833
cg19973884,0.0227214
cg19974223,0.607476557
cg19976011,0.015211372
cg19976467,0.078649507
cg19977912,0.028075894
cg19979773,0.961171909
cg19979896,0.847241119
cg19981839,0.008308567
cg19982860,0.916356077
cg19984039,0.63096222
cg19985911,0.849469138
cg19986872,0.03393778
cg19987219,0.772196814
cg19987840,0.019182199
cg19988449,0.028481778
cg19994834,0.084473439
cg19995014,0.009301404
cg19996355,0.202711962
cg19998328,0.849450982
cg20000468,0.057440427
cg20001829,0.030102161
cg20002248,0.041306487
cg20006825,0.471528364
cg20008332,0.004956599
cg20009671,0.0066193
cg20010396,0.024813801
cg20010565,0.018550451
cg20011134,0.343681595
cg20011352,0.050467474
cg20011794,0.042485831
cg20011833,0.024789029
cg20011974,0.055907906
cg20015689,0.600429496
cg20015855,0.954751823
cg20016416,0.941589164
cg20016845,0.009472475
cg20016874,0.00890526
cg20017147,0.805963405
cg20017995,0.418026104
cg20018806,0.888864397
cg20019546,0.136715012
cg20021244,0.002920935
cg20022122,0.906042553
cg20022511,0.025708604
cg20022541,0.942241709
cg20023231,0.027740381
cg20023578,0.136552356
cg20025656,0.273362349
cg20025970,0.916483482
cg20028291,0.024722711
cg20028470,0.610139886
cg20029201,0.585288066
cg20029652,0.036754689
cg20030243,0.028296954
cg20030671,0.01404111
cg20033731,0.037534681
cg20033864,0.021108673
cg20034100,0.856321789
cg20035459,0.611427937
cg20041257,0.031861971
cg20041381,0.016580358
cg20042228,0.047781288
cg20043466,0.009956495
cg20044189,0.003126307
cg20047055,0.53196235
cg20047230,0.118050933
cg20047732,0.020496303
cg20050012,0.009260426
cg20050113,0.463012752
cg20050826,0.189977942
cg20051033,0.070349138
cg20051177,0.965020966
cg20051589,0.017362125
cg20052411,0.010184854
cg20052718,0.035844792
cg20053158,0.035482948
cg20053799,0.021963921
cg20055101,0.486538488
cg20057066,0.036584581
cg20059151,0.383384416
cg20059312,0.979407377
cg20060451,0.021438401
cg20062122,0.958496245
cg20063650,0.977605393
cg20065832,0.026803596
cg20066612,0.370957307
cg20066677,0.884125193
cg20070077,0.012333301
cg20070090,0.720787665
cg20073553,0.342921981
cg20074048,0.020350024
cg20074371,0.011038021
cg20074593,0.447318467
cg20074795,0.025442559
cg20075229,0.920583622
cg20077393,0.015510101
cg20080624,0.185561088
cg20082357,0.009605493
cg20082641,0.969673784
cg20083676,0.169671556
cg20083730,0.051128797
cg20083871,0.015413106
cg20084646,0.00382545
cg20085077,0.014044923
cg20088535,0.003080035
cg20088913,0.921414078
cg20088964,0.099575473
cg20089715,0.80590226
cg20090467,0.491424018
cg20090497,0.89170733
cg20091107,0.00514698
cg20091959,0.658387898
cg20092036,0.251508866
cg20092677,0.00383675
cg20092728,0.945350169
cg20095338,0.063778385
cg20095587,0.819033675
cg20096208,0.020892319
cg20097268,0.017363391
cg20098118,0.050619626
cg20098478,0.818632437
cg20098659,0.945369961
cg20098887,0.086613381
cg20099806,0.495295499
cg20100381,0.03609359
cg20102673,0.331464757
cg20103201,0.10690713
cg20103550,0.89450797
cg20103758,0.289766946
cg20104688,0.068641584
cg20104776,0.051646337
cg20109151,0.006960297
cg20112035,0.065294154
cg20113732,0.01456265
cg20114394,0.770980944
cg20116574,0.027384391
cg20117778,0.007322979
cg20118424,0.978656626
cg20119015,0.089103329
cg20119051,0.015771425
cg20119635,0.082820499
cg20119871,0.897642666
cg20120491,0.241084931
cg20122476,0.055217541
cg20122491,0.005775191
cg20123891,0.094306422
cg20125091,0.502272022
cg20125159,0.035581072
cg20126106,0.034933212
cg20126158,0.008560684
cg20131596,0.304502158
cg20131685,0.008785754
cg20131968,0.485975269
cg20133313,0.016326824
cg20134151,0.022881404
cg20134215,0.25686838
cg20135306,0.015019683
cg20139214,0.024806943
cg20140452,0.049891311
cg20141013,0.022598496
cg20141751,0.016192763
cg20141916,0.042009091
cg20142224,0.014758124
cg20143092,0.295297211
cg20145360,0.756514566
cg20147100,0.010232501
cg20149493,0.029189337
cg20149766,0.013185626
cg20149998,0.016649784
cg20150565,0.173466476
cg20150743,0.010595281
cg20154346,0.906346973
cg20158248,0.25318389
cg20158826,0.894148199
cg20159072,0.027760344
cg20161089,0.850859431
cg20161179,0.161685969
cg20162076,0.834216691
cg20162146,0.925309833
cg20162159,0.01382114
cg20162599,0.9179791
cg20163033,0.625187605
cg20163288,0.030207978
cg20164558,0.056914102
cg20164720,0.0147914
cg20166532,0.035995608
cg20166783,0.006563312
cg20168375,0.031307119
cg20169062,0.092627125
cg20171451,0.901248458
cg20172280,0.01692185
cg20173259,0.062930885
cg20175449,0.054622116
cg20176532,0.01597046
cg20176648,0.63503694
cg20176989,0.872175432
cg20178764,0.466573975
cg20179697,0.226633933
cg20180148,0.007923594
cg20182358,0.020501934
cg20184165,0.006556918
cg20185083,0.678460312
cg20188282,0.010485885
cg20189782,0.667049506
cg20189937,0.520675436
cg20191453,0.463994909
cg20193288,0.015850237
cg20193716,0.100791311
cg20195812,0.052241271
cg20199333,0.892737761
cg20199629,0.024747614
cg20200335,0.554989662
cg20202438,0.569535473
cg20203395,0.094410655
cg20203596,0.048557238
cg20203792,0.039416024
cg20206574,0.031005577
cg20207753,0.135450937
cg20209009,0.099630252
cg20210637,0.93358453
cg20216130,0.021684722
cg20216935,0.024053281
cg20217872,0.186007436
cg20218060,0.01540952
cg20222911,0.037676491
cg20224517,0.073879188
cg20225275,0.020043185
cg20225681,0.961268809
cg20225889,0.025798483
cg20225915,0.399037086
cg20226593,0.844159152
cg20226764,0.717485756
cg20227165,0.865698795
cg20227213,0.090153794
cg20227766,0.013233934
cg20228512,0.005956764
cg20229788,0.037081901
cg20233029,0.11035378
cg20234170,0.046259316
cg20234959,0.902053065
cg20235051,0.009935053
cg20239740,0.019541817
cg20239949,0.01850578
cg20240860,0.050255329
cg20241335,0.053480947
cg20244073,0.494792834
cg20247048,0.284848468
cg20247102,0.029369401
cg20247600,0.158988728
cg20249919,0.052374868
cg20251973,0.012248737
cg20252016,0.006356162
cg20253551,0.032354242
cg20253700,0.794220887
cg20254231,0.037467068
cg20256494,0.045390083
cg20256783,0.923125307
cg20259398,0.028253157
cg20259534,0.027424894
cg20261167,0.24004732
cg20261915,0.753837151
cg20263942,0.127472214
cg20264534,0.010128457
cg20264731,0.030818334
cg20264732,0.27361438
cg20267005,0.843751687
cg20268522,0.049735105
cg20269537,0.102154074
cg20269976,0.020829879
cg20270599,0.124443359
cg20271396,0.018145428
cg20273774,0.031520727
cg20275133,0.067230788
cg20275344,0.038154488
cg20276750,0.110756928
cg20277250,0.868373133
cg20277416,0.610868662
cg20277670,0.980716222
cg20278498,0.031017864
cg20279283,0.214456853
cg20281815,0.974140961
cg20282199,0.120500609
cg20283107,0.842038993
cg20284440,0.015209992
cg20284673,0.343006253
cg20286074,0.61184239
cg20286200,0.232607336
cg20287234,0.807803714
cg20287640,0.059405022
cg20288630,0.029009387
cg20289911,0.583530021
cg20289949,0.539066286
cg20289988,0.031317167
cg20291049,0.039646801
cg20291222,0.090806569
cg20291674,0.03939011
cg20291846,0.031812445
cg20295000,0.029638147
cg20295671,7.19E-05
cg20300246,0.23781179
cg20300655,0.932190508
cg20301340,0.009860508
cg20302307,0.02772198
cg20303303,0.003221854
cg20304401,0.224368523
cg20305610,0.026091133
cg20305726,0.880875445
cg20308511,0.010243956
cg20308679,0.053555127
cg20308817,0.907553024
cg20311501,0.019890729
cg20311730,0.910567685
cg20312228,0.09750943
cg20312475,0.017976659
cg20312687,0.821068733
cg20313722,0.536242832
cg20314325,0.039562195
cg20314660,0.009223086
cg20315136,0.011592612
cg20315643,0.056876997
cg20315951,0.014958749
cg20317180,0.016658661
cg20318748,0.124549205
cg20319264,0.013242221
cg20319405,0.011770782
cg20320468,0.946657522
cg20322862,0.698375836
cg20322876,0.01612774
cg20322977,0.503223958
cg20324165,0.858734907
cg20325517,0.031789784
cg20326853,0.021091878
cg20326867,0.009914233
cg20328328,0.00759524
cg20329958,0.036135627
cg20330296,0.035091436
cg20330472,0.13878578
cg20331177,0.931266891
cg20333306,0.981551593
cg20334738,0.752379813
cg20337106,0.714726845
cg20337385,0.021333613
cg20339230,0.041130401
cg20339650,0.099132993
cg20340242,0.736759373
cg20340596,0.856781336
cg20342082,0.978611841
cg20342105,0.392415373
cg20345446,0.168467566
cg20345840,0.033273603
cg20345978,0.021238705
cg20346096,0.036646794
cg20346122,0.017303397
cg20346726,0.078773235
cg20347268,0.050406515
cg20349377,0.767435919
cg20349625,0.937952726
cg20349695,0.023896134
cg20352371,0.21650109
cg20352798,0.048329946
cg20353465,0.031585332
cg20354892,0.029447284
cg20356482,0.741451854
cg20357628,0.081837795
cg20357806,0.92194566
cg20358834,0.015540993
cg20359349,0.904442654
cg20360244,0.005648613
cg20361540,0.012988179
cg20362772,0.009075165
cg20366831,0.88124701
cg20366832,0.58240105
cg20366906,0.114978205
cg20367072,0.005311623
cg20367961,0.908965013
cg20368904,0.523032142
cg20368979,0.046984095
cg20369763,0.033097539
cg20370277,0.028526111
cg20371650,0.040834937
cg20371891,0.026577594
cg20372689,0.030695785
cg20373326,0.888620642
cg20375554,0.028327075
cg20375690,0.007064023
cg20376767,0.793158672
cg20376899,0.020123807
cg20377673,0.014889785
cg20377677,0.051649719
cg20377762,0.946777403
cg20377955,0.303189862
cg20379012,0.010143971
cg20379125,0.009220064
cg20380069,0.014696267
cg20383064,0.969299652
cg20385229,0.679984641
cg20387341,0.095529489
cg20387706,0.938395396
cg20389709,0.099670766
cg20391984,0.007816582
cg20392764,0.700149938
cg20394284,0.748379672
cg20395072,0.125073339
cg20395128,0.899116682
cg20395892,0.451741576
cg20395940,0.05355727
cg20398120,0.944222984
cg20398399,0.75095675
cg20399252,0.986713329
cg20401181,0.020499573
cg20401549,0.057694514
cg20401945,0.355605642
cg20402382,0.028833553
cg20404387,0.047112859
cg20406374,0.0386997
cg20406482,0.278716009
cg20406878,0.869359984
cg20411654,0.01096284
cg20414506,0.852126364
cg20415809,0.051380224
cg20416179,0.948365531
cg20416767,0.011791128
cg20419410,0.009759112
cg20420254,0.00503896
cg20420433,0.078657848
cg20422318,0.461744775
cg20423977,0.883022015
cg20424530,0.014379996
cg20425130,0.833870359
cg20425293,0.029532324
cg20426860,0.138907504
cg20427865,0.151306125
cg20427879,0.411434248
cg20429911,0.070788007
cg20430063,0.022897298
cg20430101,0.673483898
cg20430816,0.069417021
cg20433014,0.015523239
cg20434811,0.02806883
cg20436912,0.793269637
cg20437604,0.701689369
cg20439022,0.70405343
cg20441175,0.013203399
cg20442697,0.489326233
cg20442709,0.013592756
cg20443314,0.088407455
cg20444256,0.665246282
cg20447773,0.003102829
cg20449692,0.019202235
cg20449833,0.007970842
cg20450764,0.116562646
cg20451369,0.022303182
cg20451680,0.74447376
cg20451718,0.073136026
cg20451802,0.031040481
cg20452583,0.017648867
cg20456055,0.020832194
cg20458981,0.039651077
cg20461541,0.008490008
cg20466045,0.040497644
cg20466180,0.082176063
cg20468883,0.406114578
cg20469837,0.415825385
cg20470275,0.007159974
cg20472189,0.648075278
cg20472433,0.015659439
cg20473453,0.944415269
cg20476877,0.016060424
cg20477070,0.050693215
cg20477318,0.015259156
cg20478514,0.006473951
cg20481343,0.01487935
cg20482071,0.006456374
cg20482364,0.026920031
cg20483016,0.047251105
cg20483374,0.411164525
cg20483763,0.994576231
cg20484002,0.855339921
cg20484306,0.009540593
cg20484352,0.072185308
cg20485165,0.854807527
cg20488657,0.838186043
cg20491707,0.26169364
cg20492121,0.016151099
cg20492401,0.016848446
cg20492869,0.032134555
cg20492912,0.31710804
cg20492933,0.048378754
cg20495040,0.030497811
cg20496643,0.015705681
cg20497627,0.004211637
cg20498685,0.039010476
cg20500081,0.889433788
cg20500126,0.952667988
cg20503117,0.041575704
cg20503329,0.86587699
cg20504202,0.039347558
cg20506766,0.014439366
cg20506783,0.041010599
cg20507276,0.46223514
cg20509080,0.01597156
cg20512303,0.695781439
cg20513206,0.341174229
cg20514061,0.010338872
cg20514617,0.755939608
cg20516209,0.741259425
cg20518716,0.023879958
cg20519035,0.95974591
